CMDLINE C:\Python39\python.exe main_noplayer.py
MEM 138.671875 1671324079.6095
MEM 138.671875 1671324079.7202
MEM 138.671875 1671324079.8319
MEM 138.671875 1671324079.9436
MEM 138.671875 1671324080.0537
MEM 138.671875 1671324080.1644
MEM 138.671875 1671324080.2731
MEM 138.671875 1671324080.3838
MEM 138.671875 1671324080.4936
MEM 138.671875 1671324080.6034
MEM 138.671875 1671324080.7151
MEM 138.671875 1671324080.8253
MEM 138.671875 1671324080.9360
MEM 138.671875 1671324081.0477
MEM 138.671875 1671324081.1584
MEM 138.671875 1671324081.2698
MEM 138.671875 1671324081.3806
MEM 138.671875 1671324081.4923
MEM 138.671875 1671324081.6030
MEM 138.671875 1671324081.7137
MEM 138.671875 1671324081.8243
MEM 138.671875 1671324081.9360
MEM 138.671875 1671324082.0465
MEM 138.671875 1671324082.1574
MEM 138.671875 1671324082.2691
MEM 138.671875 1671324082.3808
MEM 138.671875 1671324082.4915
MEM 138.671875 1671324082.6032
MEM 138.671875 1671324082.7149
MEM 138.671875 1671324082.8266
MEM 138.671875 1671324082.9373
MEM 138.671875 1671324083.0490
MEM 138.671875 1671324083.1606
MEM 138.671875 1671324083.2698
MEM 138.671875 1671324083.3814
MEM 138.671875 1671324083.4907
MEM 138.671875 1671324083.6004
MEM 138.671875 1671324083.7121
MEM 138.671875 1671324083.8215
MEM 138.671875 1671324083.9324
MEM 138.671875 1671324084.0426
MEM 138.671875 1671324084.1521
MEM 138.671875 1671324084.2638
MEM 138.671875 1671324084.3755
MEM 138.671875 1671324084.4872
MEM 138.671875 1671324084.5989
MEM 138.671875 1671324084.7096
MEM 138.671875 1671324084.8204
MEM 138.671875 1671324084.9296
MEM 138.671875 1671324085.0393
MEM 138.671875 1671324085.1510
MEM 138.671875 1671324085.2588
MEM 138.671875 1671324085.3670
MEM 138.671875 1671324085.4768
MEM 138.671875 1671324085.5867
MEM 138.671875 1671324085.6976
MEM 138.671875 1671324085.8076
MEM 138.671875 1671324085.9177
MEM 138.671875 1671324086.0274
MEM 138.671875 1671324086.1374
MEM 138.671875 1671324086.2471
MEM 138.671875 1671324086.3568
MEM 138.671875 1671324086.4667
MEM 138.671875 1671324086.5742
MEM 138.671875 1671324086.6811
MEM 138.671875 1671324086.7929
MEM 138.671875 1671324086.9046
MEM 138.671875 1671324087.0163
MEM 138.671875 1671324087.1272
MEM 138.671875 1671324087.2371
MEM 138.671875 1671324087.3460
MEM 138.671875 1671324087.4573
MEM 138.671875 1671324087.5677
MEM 138.671875 1671324087.6794
MEM 138.671875 1671324087.7908
MEM 138.671875 1671324087.9023
MEM 138.671875 1671324088.0121
MEM 138.671875 1671324088.1238
MEM 138.671875 1671324088.2356
MEM 138.671875 1671324088.3443
MEM 138.671875 1671324088.4547
MEM 138.671875 1671324088.5664
MEM 138.671875 1671324088.6762
MEM 138.671875 1671324088.7879
MEM 138.671875 1671324088.8988
MEM 138.671875 1671324089.0091
MEM 138.671875 1671324089.1185
MEM 138.671875 1671324089.2290
MEM 138.671875 1671324089.3407
MEM 138.671875 1671324089.4511
MEM 138.671875 1671324089.5618
MEM 138.671875 1671324089.6717
MEM 138.671875 1671324089.7822
MEM 138.671875 1671324089.8937
MEM 138.671875 1671324090.0039
MEM 138.671875 1671324090.1156
MEM 138.671875 1671324090.2273
MEM 138.671875 1671324090.3383
MEM 138.671875 1671324090.4501
MEM 138.671875 1671324090.5618
MEM 138.671875 1671324090.6735
MEM 138.671875 1671324090.7852
MEM 138.671875 1671324090.8969
MEM 138.671875 1671324091.0071
MEM 138.671875 1671324091.1180
MEM 138.671875 1671324091.2287
MEM 138.671875 1671324091.3396
MEM 138.671875 1671324091.4513
MEM 138.671875 1671324091.5630
MEM 138.671875 1671324091.6747
MEM 138.671875 1671324091.7835
MEM 138.671875 1671324091.8949
MEM 138.671875 1671324092.0066
MEM 138.671875 1671324092.1183
MEM 138.671875 1671324092.2281
MEM 138.671875 1671324092.3398
MEM 138.671875 1671324092.4515
MEM 138.671875 1671324092.5619
MEM 138.671875 1671324092.6736
MEM 138.671875 1671324092.7853
MEM 138.671875 1671324092.8968
MEM 138.671875 1671324093.0085
MEM 138.671875 1671324093.1193
MEM 138.671875 1671324093.2299
MEM 138.671875 1671324093.3390
MEM 138.671875 1671324093.4507
MEM 138.671875 1671324093.5609
MEM 138.671875 1671324093.6728
MEM 138.671875 1671324093.7846
MEM 138.671875 1671324093.8950
MEM 138.671875 1671324094.0053
MEM 138.671875 1671324094.1171
MEM 138.671875 1671324094.2288
MEM 138.671875 1671324094.3406
MEM 138.671875 1671324094.4523
MEM 138.671875 1671324094.5620
MEM 138.671875 1671324094.6699
MEM 138.671875 1671324094.7778
MEM 138.671875 1671324094.8888
MEM 138.671875 1671324095.0005
MEM 138.671875 1671324095.1112
MEM 138.671875 1671324095.2229
MEM 138.671875 1671324095.3346
MEM 138.671875 1671324095.4463
MEM 138.671875 1671324095.5579
MEM 138.671875 1671324095.6692
MEM 138.671875 1671324095.7780
MEM 138.671875 1671324095.8885
MEM 138.671875 1671324095.9987
MEM 138.671875 1671324096.1094
MEM 138.671875 1671324096.2190
MEM 138.671875 1671324096.3290
MEM 138.671875 1671324096.4387
MEM 138.671875 1671324096.5494
MEM 138.671875 1671324096.6597
MEM 138.671875 1671324096.7697
MEM 138.671875 1671324096.8814
MEM 138.671875 1671324096.9931
MEM 138.671875 1671324097.1028
MEM 138.671875 1671324097.2125
MEM 138.671875 1671324097.3233
MEM 138.671875 1671324097.4345
MEM 138.671875 1671324097.5435
MEM 138.671875 1671324097.6542
MEM 138.671875 1671324097.7651
MEM 138.671875 1671324097.8745
MEM 138.671875 1671324097.9862
MEM 138.671875 1671324098.0969
MEM 138.671875 1671324098.2072
MEM 138.671875 1671324098.3164
MEM 138.671875 1671324098.4273
MEM 138.671875 1671324098.5348
MEM 138.671875 1671324098.6455
MEM 138.671875 1671324098.7572
MEM 138.671875 1671324098.8690
MEM 138.671875 1671324098.9806
MEM 138.671875 1671324099.0923
MEM 138.671875 1671324099.2026
MEM 138.671875 1671324099.3143
MEM 138.671875 1671324099.4230
MEM 138.671875 1671324099.5347
MEM 138.671875 1671324099.6443
MEM 138.671875 1671324099.7545
MEM 138.671875 1671324099.8652
MEM 138.671875 1671324099.9759
MEM 138.671875 1671324100.0869
MEM 138.671875 1671324100.1954
MEM 138.671875 1671324100.3061
MEM 138.671875 1671324100.4169
MEM 138.671875 1671324100.5279
MEM 138.671875 1671324100.6387
MEM 138.671875 1671324100.7493
MEM 138.671875 1671324100.8600
MEM 138.671875 1671324100.9707
MEM 138.671875 1671324101.0824
MEM 138.671875 1671324101.1931
MEM 138.671875 1671324101.3028
MEM 138.671875 1671324101.4132
MEM 138.671875 1671324101.5239
MEM 138.671875 1671324101.6344
MEM 138.671875 1671324101.7445
MEM 138.671875 1671324101.8534
MEM 138.671875 1671324101.9654
MEM 138.671875 1671324102.0763
MEM 138.671875 1671324102.1865
MEM 138.671875 1671324102.2982
MEM 138.671875 1671324102.4099
MEM 138.671875 1671324102.5207
MEM 138.671875 1671324102.6324
MEM 138.671875 1671324102.7431
MEM 138.671875 1671324102.8548
MEM 138.671875 1671324102.9665
MEM 138.671875 1671324103.0772
MEM 138.671875 1671324103.1889
MEM 138.671875 1671324103.2996
MEM 138.671875 1671324103.4106
MEM 138.671875 1671324103.5208
MEM 138.671875 1671324103.6312
MEM 138.671875 1671324103.7408
MEM 138.671875 1671324103.8515
MEM 138.671875 1671324103.9632
MEM 138.671875 1671324104.0739
MEM 138.671875 1671324104.1846
MEM 138.671875 1671324104.2963
MEM 138.671875 1671324104.4048
MEM 138.671875 1671324104.5165
MEM 138.671875 1671324104.6272
MEM 138.671875 1671324104.7389
MEM 138.671875 1671324104.8499
MEM 138.671875 1671324104.9616
MEM 138.671875 1671324105.0723
MEM 138.671875 1671324105.1826
MEM 138.671875 1671324105.2943
MEM 138.671875 1671324105.4033
MEM 138.671875 1671324105.5138
MEM 138.671875 1671324105.6243
MEM 138.671875 1671324105.7350
MEM 138.671875 1671324105.8452
MEM 138.671875 1671324105.9547
MEM 138.671875 1671324106.0638
MEM 138.671875 1671324106.1755
MEM 138.671875 1671324106.2872
MEM 138.671875 1671324106.3978
MEM 138.671875 1671324106.5061
MEM 138.671875 1671324106.6172
MEM 138.671875 1671324106.7289
MEM 138.671875 1671324106.8396
MEM 138.671875 1671324106.9503
MEM 138.671875 1671324107.0610
MEM 138.671875 1671324107.1695
MEM 138.671875 1671324107.2798
MEM 138.671875 1671324107.3915
MEM 138.671875 1671324107.5031
MEM 138.671875 1671324107.6133
MEM 138.671875 1671324107.7250
MEM 138.671875 1671324107.8367
MEM 138.671875 1671324107.9474
MEM 138.671875 1671324108.0591
MEM 138.671875 1671324108.1708
MEM 138.671875 1671324108.2825
MEM 138.671875 1671324108.3942
MEM 138.671875 1671324108.5034
MEM 138.671875 1671324108.6126
MEM 138.671875 1671324108.7220
MEM 138.671875 1671324108.8323
MEM 138.671875 1671324108.9433
MEM 138.671875 1671324109.0549
MEM 138.671875 1671324109.1666
MEM 138.671875 1671324109.2768
MEM 138.671875 1671324109.3885
MEM 138.671875 1671324109.4985
MEM 138.671875 1671324109.6097
MEM 138.671875 1671324109.7207
MEM 138.671875 1671324109.8309
MEM 138.671875 1671324109.9419
MEM 138.671875 1671324110.0536
MEM 138.671875 1671324110.1638
MEM 138.671875 1671324110.2705
MEM 138.671875 1671324110.3823
MEM 138.671875 1671324110.4940
MEM 138.671875 1671324110.6040
MEM 138.671875 1671324110.7114
MEM 138.671875 1671324110.8199
MEM 138.671875 1671324110.9296
MEM 138.671875 1671324111.0413
MEM 138.671875 1671324111.1522
MEM 138.671875 1671324111.2640
MEM 138.671875 1671324111.3737
MEM 138.671875 1671324111.4840
MEM 138.671875 1671324111.5947
MEM 138.671875 1671324111.7064
MEM 138.671875 1671324111.8181
MEM 138.671875 1671324111.9298
MEM 138.671875 1671324112.0415
MEM 138.671875 1671324112.1533
MEM 138.671875 1671324112.2631
MEM 138.671875 1671324112.3737
MEM 138.671875 1671324112.4839
MEM 138.671875 1671324112.5938
MEM 138.671875 1671324112.7037
MEM 138.671875 1671324112.8154
MEM 138.671875 1671324112.9271
MEM 138.671875 1671324113.0388
MEM 138.671875 1671324113.1505
MEM 138.671875 1671324113.2612
MEM 138.671875 1671324113.3709
MEM 138.671875 1671324113.4826
MEM 138.671875 1671324113.5942
MEM 138.671875 1671324113.7042
MEM 138.671875 1671324113.8133
MEM 138.671875 1671324113.9240
MEM 138.671875 1671324114.0331
MEM 138.671875 1671324114.1441
MEM 138.671875 1671324114.2559
MEM 138.671875 1671324114.3667
MEM 138.671875 1671324114.4774
MEM 138.671875 1671324114.5891
MEM 138.671875 1671324114.6991
MEM 138.671875 1671324114.8108
MEM 138.671875 1671324114.9211
MEM 138.671875 1671324115.0313
MEM 138.671875 1671324115.1430
MEM 138.671875 1671324115.2540
MEM 138.671875 1671324115.3635
MEM 138.671875 1671324115.4729
MEM 138.671875 1671324115.5836
MEM 138.671875 1671324115.6953
MEM 138.671875 1671324115.8060
MEM 138.671875 1671324115.9177
MEM 138.671875 1671324116.0294
MEM 138.671875 1671324116.1411
MEM 138.671875 1671324116.2528
MEM 138.671875 1671324116.3630
MEM 138.671875 1671324116.4731
MEM 138.671875 1671324116.5838
MEM 138.671875 1671324116.6939
MEM 138.671875 1671324116.8037
MEM 138.671875 1671324116.9154
MEM 138.671875 1671324117.0251
MEM 138.671875 1671324117.1352
MEM 138.671875 1671324117.2469
MEM 138.671875 1671324117.3566
MEM 138.671875 1671324117.4681
MEM 138.671875 1671324117.5782
MEM 138.671875 1671324117.6863
MEM 138.671875 1671324117.7970
MEM 138.671875 1671324117.9070
MEM 138.671875 1671324118.0188
MEM 138.671875 1671324118.1295
MEM 138.671875 1671324118.2388
MEM 138.671875 1671324118.3471
MEM 138.671875 1671324118.4562
MEM 138.671875 1671324118.5662
MEM 138.671875 1671324118.6769
MEM 138.671875 1671324118.7886
MEM 138.671875 1671324118.9003
MEM 138.671875 1671324119.0120
MEM 138.671875 1671324119.1237
MEM 138.671875 1671324119.2354
MEM 138.671875 1671324119.3465
MEM 138.671875 1671324119.4557
MEM 138.671875 1671324119.5657
MEM 138.671875 1671324119.6774
MEM 138.671875 1671324119.7891
MEM 138.671875 1671324119.9004
MEM 138.671875 1671324120.0112
MEM 138.671875 1671324120.1226
MEM 138.671875 1671324120.2322
MEM 138.671875 1671324120.3434
MEM 138.671875 1671324120.4541
MEM 138.671875 1671324120.5649
MEM 138.671875 1671324120.6749
MEM 138.671875 1671324120.7858
MEM 138.671875 1671324120.8975
MEM 138.671875 1671324121.0092
MEM 138.671875 1671324121.1198
MEM 138.671875 1671324121.2284
MEM 138.671875 1671324121.3391
MEM 138.671875 1671324121.4492
MEM 138.671875 1671324121.5599
MEM 138.671875 1671324121.6716
MEM 138.671875 1671324121.7833
MEM 138.671875 1671324121.8950
MEM 138.671875 1671324122.0059
MEM 138.671875 1671324122.1176
MEM 138.671875 1671324122.2281
MEM 138.671875 1671324122.3398
MEM 138.671875 1671324122.4489
MEM 138.671875 1671324122.5576
MEM 138.671875 1671324122.6684
MEM 138.671875 1671324122.7801
MEM 138.671875 1671324122.8903
MEM 138.671875 1671324123.0020
MEM 138.671875 1671324123.1137
MEM 138.671875 1671324123.2235
MEM 138.671875 1671324123.3332
MEM 138.671875 1671324123.4449
MEM 138.671875 1671324123.5566
MEM 138.671875 1671324123.6679
MEM 138.671875 1671324123.7770
MEM 138.671875 1671324123.8877
MEM 138.671875 1671324123.9994
MEM 138.671875 1671324124.1111
MEM 138.671875 1671324124.2213
MEM 138.671875 1671324124.3321
MEM 138.671875 1671324124.4435
MEM 138.671875 1671324124.5552
MEM 138.671875 1671324124.6670
MEM 138.671875 1671324124.7771
MEM 138.671875 1671324124.8878
MEM 138.671875 1671324124.9995
MEM 138.671875 1671324125.1112
MEM 138.671875 1671324125.2219
MEM 138.671875 1671324125.3326
MEM 138.671875 1671324125.4443
MEM 138.671875 1671324125.5560
MEM 138.671875 1671324125.6657
MEM 138.671875 1671324125.7779
MEM 138.671875 1671324125.8888
MEM 138.671875 1671324126.0005
MEM 138.671875 1671324126.1109
MEM 138.671875 1671324126.2226
MEM 138.671875 1671324126.3330
MEM 138.671875 1671324126.4430
MEM 138.671875 1671324126.5546
MEM 138.671875 1671324126.6653
MEM 138.671875 1671324126.7760
MEM 138.671875 1671324126.8872
MEM 138.671875 1671324126.9989
MEM 138.671875 1671324127.1106
MEM 138.671875 1671324127.2223
MEM 138.671875 1671324127.3340
MEM 138.671875 1671324127.4442
MEM 138.671875 1671324127.5544
MEM 138.671875 1671324127.6651
MEM 138.671875 1671324127.7768
MEM 138.671875 1671324127.8849
MEM 138.671875 1671324127.9941
MEM 138.671875 1671324128.1044
MEM 138.671875 1671324128.2160
MEM 138.671875 1671324128.3268
MEM 138.671875 1671324128.4385
MEM 138.671875 1671324128.5502
MEM 138.671875 1671324128.6619
MEM 138.671875 1671324128.7720
MEM 138.671875 1671324128.8837
MEM 138.671875 1671324128.9954
MEM 138.671875 1671324129.1056
MEM 138.671875 1671324129.2151
MEM 138.671875 1671324129.3268
MEM 138.671875 1671324129.4385
MEM 138.671875 1671324129.5502
MEM 138.671875 1671324129.6619
MEM 138.671875 1671324129.7729
MEM 138.671875 1671324129.8846
MEM 138.671875 1671324129.9953
MEM 138.671875 1671324130.1060
MEM 138.671875 1671324130.2177
MEM 138.671875 1671324130.3294
MEM 138.671875 1671324130.4401
MEM 138.671875 1671324130.5518
MEM 138.671875 1671324130.6614
MEM 138.671875 1671324130.7715
MEM 138.671875 1671324130.8832
MEM 138.671875 1671324130.9925
MEM 138.671875 1671324131.1026
MEM 138.671875 1671324131.2127
MEM 138.671875 1671324131.3236
MEM 138.671875 1671324131.4321
MEM 138.671875 1671324131.5424
MEM 138.671875 1671324131.6541
MEM 138.671875 1671324131.7658
MEM 138.671875 1671324131.8775
MEM 138.671875 1671324131.9892
MEM 138.671875 1671324132.1009
MEM 138.671875 1671324132.2126
MEM 138.671875 1671324132.3224
MEM 138.671875 1671324132.4340
MEM 138.671875 1671324132.5458
MEM 138.671875 1671324132.6574
MEM 138.671875 1671324132.7668
MEM 138.671875 1671324132.8775
MEM 138.671875 1671324132.9879
MEM 138.671875 1671324133.0975
MEM 138.671875 1671324133.2072
MEM 138.671875 1671324133.3179
MEM 138.671875 1671324133.4296
MEM 138.671875 1671324133.5413
MEM 138.671875 1671324133.6520
MEM 138.671875 1671324133.7637
MEM 138.671875 1671324133.8754
MEM 138.671875 1671324133.9861
MEM 138.671875 1671324134.0963
MEM 138.671875 1671324134.2065
MEM 138.671875 1671324134.3169
MEM 138.671875 1671324134.4260
MEM 138.671875 1671324134.5378
MEM 138.671875 1671324134.6495
MEM 138.671875 1671324134.7606
MEM 138.671875 1671324134.8721
MEM 138.671875 1671324134.9825
MEM 138.671875 1671324135.0932
MEM 138.671875 1671324135.2042
MEM 138.671875 1671324135.3157
MEM 138.671875 1671324135.4264
MEM 138.671875 1671324135.5381
MEM 138.671875 1671324135.6470
MEM 138.671875 1671324135.7571
MEM 138.671875 1671324135.8668
MEM 138.671875 1671324135.9775
MEM 138.671875 1671324136.0892
MEM 138.671875 1671324136.1999
MEM 138.671875 1671324136.3116
MEM 138.671875 1671324136.4211
MEM 138.671875 1671324136.5305
MEM 138.671875 1671324136.6398
MEM 138.671875 1671324136.7486
MEM 138.671875 1671324136.8588
MEM 138.671875 1671324136.9695
MEM 138.671875 1671324137.0811
MEM 138.671875 1671324137.1908
MEM 138.671875 1671324137.3017
MEM 138.671875 1671324137.4118
MEM 138.671875 1671324137.5236
MEM 138.671875 1671324137.6334
MEM 138.671875 1671324137.7440
MEM 138.671875 1671324137.8541
MEM 138.671875 1671324137.9638
MEM 138.671875 1671324138.0745
MEM 138.671875 1671324138.1850
MEM 138.671875 1671324138.2939
MEM 138.671875 1671324138.4023
MEM 138.671875 1671324138.5124
MEM 138.671875 1671324138.6241
MEM 138.671875 1671324138.7345
MEM 138.671875 1671324138.8462
MEM 138.671875 1671324138.9579
MEM 138.671875 1671324139.0696
MEM 138.671875 1671324139.1807
MEM 138.671875 1671324139.2905
MEM 138.671875 1671324139.4003
MEM 138.671875 1671324139.5102
MEM 138.671875 1671324139.6219
MEM 138.671875 1671324139.7304
MEM 138.671875 1671324139.8421
MEM 138.671875 1671324139.9538
MEM 138.671875 1671324140.0645
MEM 138.671875 1671324140.1762
MEM 138.671875 1671324140.2877
MEM 138.671875 1671324140.3976
MEM 138.671875 1671324140.5093
MEM 138.671875 1671324140.6190
MEM 138.671875 1671324140.7296
MEM 138.671875 1671324140.8398
MEM 138.671875 1671324140.9493
MEM 138.671875 1671324141.0600
MEM 138.671875 1671324141.1717
MEM 138.671875 1671324141.2835
MEM 138.671875 1671324141.3942
MEM 138.671875 1671324141.5059
MEM 138.671875 1671324141.6176
MEM 138.671875 1671324141.7283
MEM 138.671875 1671324141.8400
MEM 138.671875 1671324141.9516
MEM 138.671875 1671324142.0633
MEM 138.671875 1671324142.1750
MEM 138.671875 1671324142.2867
MEM 138.671875 1671324142.3984
MEM 138.671875 1671324142.5101
MEM 138.671875 1671324142.6208
MEM 138.671875 1671324142.7317
MEM 138.671875 1671324142.8424
MEM 138.671875 1671324142.9541
MEM 138.671875 1671324143.0658
MEM 138.671875 1671324143.1775
MEM 138.671875 1671324143.2892
MEM 138.671875 1671324143.4009
MEM 138.671875 1671324143.5125
MEM 138.671875 1671324143.6242
MEM 138.671875 1671324143.7359
MEM 138.671875 1671324143.8476
MEM 138.671875 1671324143.9593
MEM 138.671875 1671324144.0710
MEM 138.671875 1671324144.1827
MEM 138.671875 1671324144.2924
MEM 138.671875 1671324144.4041
MEM 138.671875 1671324144.5158
MEM 138.671875 1671324144.6255
MEM 138.671875 1671324144.7372
MEM 138.671875 1671324144.8465
MEM 138.671875 1671324144.9566
MEM 138.671875 1671324145.0683
MEM 138.671875 1671324145.1787
MEM 138.671875 1671324145.2894
MEM 138.671875 1671324145.4001
MEM 138.671875 1671324145.5075
MEM 138.671875 1671324145.6182
MEM 138.671875 1671324145.7299
MEM 138.671875 1671324145.8386
MEM 138.671875 1671324145.9503
MEM 138.671875 1671324146.0596
MEM 138.671875 1671324146.1703
MEM 138.671875 1671324146.2802
MEM 138.671875 1671324146.3899
MEM 138.671875 1671324146.5016
MEM 138.671875 1671324146.6113
MEM 138.671875 1671324146.7230
MEM 138.671875 1671324146.8333
MEM 138.671875 1671324146.9436
MEM 138.671875 1671324147.0553
MEM 138.671875 1671324147.1670
MEM 138.671875 1671324147.2773
MEM 138.671875 1671324147.3873
MEM 138.671875 1671324147.4979
MEM 138.671875 1671324147.6070
MEM 138.671875 1671324147.7177
MEM 138.671875 1671324147.8284
MEM 138.671875 1671324147.9401
MEM 138.671875 1671324148.0518
MEM 138.671875 1671324148.1621
MEM 138.671875 1671324148.2721
MEM 138.671875 1671324148.3818
MEM 138.671875 1671324148.4926
MEM 138.671875 1671324148.6009
MEM 138.671875 1671324148.7106
MEM 138.671875 1671324148.8203
MEM 138.671875 1671324148.9301
MEM 138.671875 1671324149.0408
MEM 138.671875 1671324149.1509
MEM 138.671875 1671324149.2600
MEM 138.671875 1671324149.3717
MEM 138.671875 1671324149.4834
MEM 138.671875 1671324149.5941
MEM 138.671875 1671324149.7045
MEM 138.671875 1671324149.8137
MEM 138.671875 1671324149.9254
MEM 138.671875 1671324150.0352
MEM 138.671875 1671324150.1469
MEM 138.671875 1671324150.2575
MEM 138.671875 1671324150.3666
MEM 138.671875 1671324150.4753
MEM 138.671875 1671324150.5822
MEM 138.671875 1671324150.6929
MEM 138.671875 1671324150.8014
MEM 138.671875 1671324150.9128
MEM 138.671875 1671324151.0224
MEM 138.671875 1671324151.1323
MEM 138.671875 1671324151.2440
MEM 138.671875 1671324151.3557
MEM 138.671875 1671324151.4675
MEM 138.671875 1671324151.5792
MEM 138.671875 1671324151.6898
MEM 138.671875 1671324151.7986
MEM 138.671875 1671324151.9093
MEM 138.671875 1671324152.0200
MEM 138.671875 1671324152.1307
MEM 138.671875 1671324152.2414
MEM 138.671875 1671324152.3521
MEM 138.671875 1671324152.4628
MEM 138.671875 1671324152.5745
MEM 138.671875 1671324152.6852
MEM 138.671875 1671324152.7958
MEM 138.671875 1671324152.9065
MEM 138.671875 1671324153.0164
MEM 138.671875 1671324153.1282
MEM 138.671875 1671324153.2390
MEM 138.671875 1671324153.3507
MEM 138.671875 1671324153.4614
MEM 138.671875 1671324153.5731
MEM 138.671875 1671324153.6837
MEM 138.671875 1671324153.7951
MEM 138.671875 1671324153.9068
MEM 138.671875 1671324154.0185
MEM 138.671875 1671324154.1292
MEM 138.671875 1671324154.2409
MEM 138.671875 1671324154.3506
MEM 138.671875 1671324154.4603
MEM 138.671875 1671324154.5710
MEM 138.671875 1671324154.6815
MEM 138.671875 1671324154.7932
MEM 138.671875 1671324154.9049
MEM 138.671875 1671324155.0166
MEM 138.671875 1671324155.1273
MEM 138.671875 1671324155.2380
MEM 138.687500 1671324155.3492
MEM 138.687500 1671324155.4588
MEM 138.687500 1671324155.5685
MEM 138.687500 1671324155.6792
MEM 138.687500 1671324155.7877
MEM 138.687500 1671324155.8959
MEM 138.687500 1671324156.0062
MEM 138.687500 1671324156.1179
MEM 138.687500 1671324156.2279
MEM 138.687500 1671324156.3386
MEM 138.687500 1671324156.4488
MEM 138.687500 1671324156.5585
MEM 138.687500 1671324156.6686
MEM 138.687500 1671324156.7803
MEM 138.687500 1671324156.8911
MEM 138.687500 1671324157.0013
MEM 138.687500 1671324157.1130
MEM 138.687500 1671324157.2247
MEM 138.687500 1671324157.3344
MEM 138.687500 1671324157.4461
MEM 138.687500 1671324157.5578
MEM 138.687500 1671324157.6695
MEM 138.687500 1671324157.7792
MEM 138.687500 1671324157.8891
MEM 138.687500 1671324157.9990
MEM 138.687500 1671324158.1095
MEM 138.687500 1671324158.2190
MEM 138.687500 1671324158.3291
MEM 138.687500 1671324158.4390
MEM 138.687500 1671324158.5507
MEM 138.687500 1671324158.6625
MEM 138.687500 1671324158.7731
MEM 138.687500 1671324158.8848
MEM 138.687500 1671324158.9955
MEM 138.687500 1671324159.1032
MEM 138.687500 1671324159.2145
MEM 138.687500 1671324159.3233
MEM 138.687500 1671324159.4340
MEM 138.687500 1671324159.5457
MEM 138.687500 1671324159.6574
MEM 138.687500 1671324159.7681
MEM 138.687500 1671324159.8783
MEM 138.687500 1671324159.9901
MEM 138.687500 1671324160.1004
MEM 138.687500 1671324160.2091
MEM 138.687500 1671324160.3188
MEM 138.687500 1671324160.4295
MEM 138.687500 1671324160.5397
MEM 138.687500 1671324160.6498
MEM 138.687500 1671324160.7616
MEM 138.687500 1671324160.8733
MEM 138.687500 1671324160.9850
MEM 138.687500 1671324161.0967
MEM 138.687500 1671324161.2084
MEM 138.687500 1671324161.3191
MEM 138.687500 1671324161.4298
MEM 138.687500 1671324161.5405
MEM 138.687500 1671324161.6512
MEM 138.687500 1671324161.7621
MEM 138.687500 1671324161.8728
MEM 138.687500 1671324161.9845
MEM 138.687500 1671324162.0959
MEM 138.687500 1671324162.2062
MEM 138.687500 1671324162.3179
MEM 138.687500 1671324162.4281
MEM 138.687500 1671324162.5399
MEM 138.687500 1671324162.6500
MEM 138.687500 1671324162.7618
MEM 138.687500 1671324162.8725
MEM 138.687500 1671324162.9842
MEM 138.687500 1671324163.0944
MEM 138.687500 1671324163.2061
MEM 138.687500 1671324163.3148
MEM 138.687500 1671324163.4265
MEM 138.687500 1671324163.5359
MEM 138.687500 1671324163.6456
MEM 138.687500 1671324163.7563
MEM 138.687500 1671324163.8655
MEM 138.687500 1671324163.9757
MEM 138.687500 1671324164.0873
MEM 138.687500 1671324164.1990
MEM 138.687500 1671324164.3098
MEM 138.687500 1671324164.4171
MEM 138.687500 1671324164.5288
MEM 138.687500 1671324164.6396
MEM 138.687500 1671324164.7495
MEM 138.687500 1671324164.8602
MEM 138.687500 1671324164.9719
MEM 138.687500 1671324165.0836
MEM 138.687500 1671324165.1963
MEM 138.687500 1671324165.3070
MEM 138.687500 1671324165.4177
MEM 138.687500 1671324165.5285
MEM 138.687500 1671324165.6402
MEM 138.687500 1671324165.7504
MEM 138.687500 1671324165.8621
MEM 138.687500 1671324165.9736
MEM 138.687500 1671324166.0853
MEM 138.687500 1671324166.1945
MEM 138.687500 1671324166.3048
MEM 138.687500 1671324166.4165
MEM 138.687500 1671324166.5282
MEM 138.687500 1671324166.6389
MEM 138.687500 1671324166.7506
MEM 138.687500 1671324166.8623
MEM 138.687500 1671324166.9731
MEM 138.687500 1671324167.0848
MEM 138.687500 1671324167.1945
MEM 138.687500 1671324167.3045
MEM 138.687500 1671324167.4152
MEM 138.687500 1671324167.5269
MEM 138.687500 1671324167.6362
MEM 138.687500 1671324167.7449
MEM 138.687500 1671324167.8556
MEM 138.687500 1671324167.9673
MEM 138.687500 1671324168.0788
MEM 138.687500 1671324168.1896
MEM 138.687500 1671324168.3008
MEM 138.687500 1671324168.4115
MEM 138.687500 1671324168.5212
MEM 138.687500 1671324168.6304
MEM 138.687500 1671324168.7397
MEM 138.687500 1671324168.8503
MEM 138.687500 1671324168.9610
MEM 138.687500 1671324169.0725
MEM 138.687500 1671324169.1842
MEM 138.687500 1671324169.2949
MEM 138.687500 1671324169.4046
MEM 138.687500 1671324169.5152
MEM 138.687500 1671324169.6249
MEM 138.687500 1671324169.7358
MEM 138.687500 1671324169.8459
MEM 138.687500 1671324169.9555
MEM 138.687500 1671324170.0652
MEM 138.687500 1671324170.1761
MEM 138.687500 1671324170.2861
MEM 138.687500 1671324170.3948
MEM 138.687500 1671324170.5039
